timestamp,open,high,low,close,volume,date,signal,daily_return,strategy_return,fee,cumulative_market_returns,cumulative_strategy_returns,cumulative_fee,revenueRate
2023-05-05 16:00:00,0.0039485,0.0044583,0.0029441,0.0033442,198236121708.0,2023-05-05,0,,,0.0,,,0.0,
2023-05-05 20:00:00,0.0033461,0.00383,0.00313,0.0037211,107310619525.0,2023-05-05,0,0.11270258955804091,0.0,0.0,1.112702589558041,0.0,0.0,0.0
2023-05-06 00:00:00,0.0037212,0.0038333,0.0029291,0.0030321,112057009215.0,2023-05-06,0,-0.18516030206121858,-0.0,0.0,0.906674241971174,0.0,0.0,0.0
2023-05-06 04:00:00,0.0030333,0.0032889,0.0025794,0.0027573,133794577455.0,2023-05-06,0,-0.090630256258039,-0.0,0.0,0.8245021230787632,0.0,0.0,0.0
2023-05-06 08:00:00,0.0027552,0.0031639,0.0027275,0.0030846,109600220744.0,2023-05-06,0,0.11870307909911881,0.0,0.0,0.922373063811973,0.0,0.0,0.0
2023-05-06 12:00:00,0.0030832,0.0031071,0.00273,0.0029296,116025094085.0,2023-05-06,0,-0.05024962718018533,-0.0,0.0,0.8760241612343761,0.0,0.0,0.0
2023-05-06 16:00:00,0.0029295,0.0030684,0.0024468,0.0025779,115653173445.0,2023-05-06,0,-0.12005051884216278,-0.0,0.0,0.7708570061599188,0.0,0.0,0.0
2023-05-06 20:00:00,0.0025776,0.002676,0.0022908,0.00262,120325237344.0,2023-05-06,0,0.01633112223127342,0.0,0.0,0.7834459661503499,0.0,0.0,0.0
2023-05-07 00:00:00,0.0026197,0.0026899,0.0024348,0.002599,73681164205.0,2023-05-07,0,-0.008015267175572438,-0.0,0.0,0.7771664374140304,0.0,0.0,0.0
2023-05-07 04:00:00,0.002599,0.00266,0.0024101,0.0026327,67363323611.0,2023-05-07,0,0.012966525586764144,0.0,0.0,0.7872435859099337,0.0,0.0,0.0
2023-05-07 08:00:00,0.0026328,0.002868,0.0025104,0.0027692,89302490099.0,2023-05-07,0,0.051847912789151795,0.0,0.0,0.828060522696011,0.0,0.0,0.0
2023-05-07 12:00:00,0.0027689,0.0030898,0.0027181,0.0028171,126573629543.0,2023-05-07,0,0.01729741441571564,0.0,0.0,0.842383828718378,0.0,0.0,0.0
2023-05-07 16:00:00,0.002817,0.0029161,0.00266,0.002822,91887791952.0,2023-05-07,0,0.001739377373895179,0.0,0.0,0.843849052090186,0.0,0.0,0.0
2023-05-07 20:00:00,0.0028219,0.0029056,0.0026916,0.0027902,59848668118.0,2023-05-07,0,-0.011268603827072954,-0.0,0.0,0.8343400514323307,0.0,0.0,0.0
2023-05-08 00:00:00,0.0027901,0.0028049,0.0024467,0.0025448,78860144193.0,2023-05-08,0,-0.08795068453874277,-0.0,0.0,0.7609592727707674,0.0,0.0,0.0
2023-05-08 04:00:00,0.0025448,0.00256,0.0022242,0.0023053,86527323888.0,2023-05-08,0,-0.0941134863250549,-0.0,0.0,0.689342742658932,0.0,0.0,0.0
2023-05-08 08:00:00,0.0023054,0.0023888,0.002135,0.0022944,120608495097.0,2023-05-08,0,-0.004728234936884679,-0.0,0.0,0.6860833682196041,0.0,0.0,0.0
2023-05-08 12:00:00,0.0022944,0.00232,0.002023,0.0021238,184866219276.0,2023-05-08,0,-0.07435495118549507,-0.0,0.0,0.6350696728664554,0.0,0.0,0.0
2023-05-08 16:00:00,0.0021238,0.002177,0.0015351,0.0017255,413352550876.0,2023-05-08,0,-0.18754119973632166,-0.0,0.0,0.5159679445009271,0.0,0.0,0.0
2023-05-08 20:00:00,0.0017255,0.0020561,0.001714,0.0019464,193786239040.0,2023-05-08,1,0.12802086351782083,0.0,0.0,0.5820226063034508,0.0,0.0,0.0
2023-05-09 00:00:00,0.0019462,0.0019571,0.0017687,0.0018626,116682626111.0,2023-05-09,1,-0.04305384299219073,-0.04305384299219073,0.0,0.5569642963937564,-0.04305384299219073,0.0,-0.04305384299219073
2023-05-09 04:00:00,0.0018625,0.0020671,0.0017691,0.002038,130859841485.0,2023-05-09,1,0.09416944056694931,0.09416944056694931,0.0,0.609413312600921,0.05111559757475859,0.0,0.05111559757475859
2023-05-09 08:00:00,0.0020387,0.0021,0.0018672,0.0020648,156655812181.0,2023-05-09,1,0.013150147203140339,0.013150147203140339,0.0,0.6174271873691765,0.06426574477789893,0.0,0.06426574477789893
2023-05-09 12:00:00,0.0020647,0.002135,0.0017886,0.0018467,194973326985.0,2023-05-09,1,-0.10562766369624177,-0.10562766369624177,0.0,0.5522097960648287,-0.041361918918342844,0.0,-0.041361918918342844
2023-05-09 16:00:00,0.0018467,0.0019785,0.00174,0.0019621,153409051361.0,2023-05-09,1,0.062489846753668754,0.062489846753668754,0.0,0.5867173015967945,0.02112792783532591,0.0,0.02112792783532591
2023-05-09 20:00:00,0.001962,0.002055,0.001927,0.0020063,104737866217.0,2023-05-09,1,0.022526884460526864,0.022526884460526864,0.0,0.5999342144608576,0.043654812295852774,0.0,0.043654812295852774
2023-05-10 00:00:00,0.0020065,0.0021339,0.001956,0.0020176,88389377070.0,2023-05-10,1,0.005632258386083944,0.005632258386083944,0.0,0.6033131989713535,0.04928707068193672,0.0,0.04928707068193672
2023-05-10 04:00:00,0.0020179,0.0020278,0.0018699,0.0019307,89399492386.0,2023-05-10,1,-0.0430709754163362,-0.0430709754163362,0.0,0.5773279110101072,0.006216095265600519,0.0,0.006216095265600519
2023-05-10 08:00:00,0.0019305,0.0019628,0.0018713,0.0019376,79992497499.0,2023-05-10,1,0.003573833324700848,0.003573833324700848,0.0,0.579391184737755,0.009789928590301367,0.0,0.009789928590301367
2023-05-10 12:00:00,0.0019377,0.0020339,0.0018172,0.0018796,174441346206.0,2023-05-10,1,-0.02993393889347651,-0.02993393889347651,0.0,0.562047724418396,-0.02014401030317514,0.0,-0.02014401030317514
2023-05-10 16:00:00,0.0018795,0.0019399,0.0017095,0.0018357,115477140947.0,2023-05-10,1,-0.02335603319855284,-0.02335603319855284,0.0,0.5489205191077089,-0.04350004350172798,0.0,-0.04350004350172798
2023-05-10 20:00:00,0.0018357,0.0019801,0.0018214,0.0019195,71773303990.0,2023-05-10,1,0.04565016070163974,0.04565016070163974,0.0,0.5739788290174033,0.0021501171999117608,0.0,0.0021501171999117608
2023-05-11 00:00:00,0.0019195,0.00194,0.0018004,0.0018074,58335712188.0,2023-05-11,1,-0.058400625162802755,-0.058400625162802755,0.0,0.5404581065725734,-0.056250507962890994,0.0,-0.056250507962890994
2023-05-11 04:00:00,0.0018073,0.001825,0.0016505,0.001696,111187256651.0,2023-05-11,1,-0.06163549850614136,-0.06163549850614136,0.0,0.5071467017522876,-0.11788600646903236,0.0,-0.11788600646903236
2023-05-11 08:00:00,0.0016961,0.0016966,0.001561,0.0016229,163544373228.0,2023-05-11,1,-0.043101415094339623,-0.043101415094339623,0.0,0.485287961246337,-0.16098742156337198,0.0,-0.16098742156337198
2023-05-11 12:00:00,0.0016228,0.0016693,0.0015256,0.0015775,241394079726.0,2023-05-11,1,-0.02797461334647855,-0.02797461334647855,0.0,0.47171221816876985,-0.18896203490985053,0.0,-0.18896203490985053
2023-05-11 16:00:00,0.0015773,0.0016221,0.00125,0.0013226,376910581679.0,2023-05-11,1,-0.1615847860538827,-0.1615847860538827,0.0,0.3954907003169667,-0.35054682096373324,0.0,-0.35054682096373324
2023-05-11 20:00:00,0.0013224,0.0014246,0.0013111,0.0013931,122884220618.0,2023-05-11,1,0.05330409798880997,0.05330409798880997,0.0,0.41657197536032536,-0.29724272297492327,0.0,-0.29724272297492327
2023-05-12 00:00:00,0.001393,0.0014089,0.0010839,0.0011559,272579541908.0,2023-05-12,1,-0.17026774818749546,-0.17026774818749546,0.0,0.3456432031577059,-0.46751047116241873,0.0,-0.46751047116241873
2023-05-12 04:00:00,0.0011559,0.001294,0.0010477,0.001234,439346009326.0,2023-05-12,1,0.06756639847737689,0.06756639847737689,0.0,0.3689970695532564,-0.39994407268504184,0.0,-0.39994407268504184
2023-05-12 08:00:00,0.0012341,0.00132,0.001181,0.0012763,290039516871.0,2023-05-12,1,0.03427876823338716,0.03427876823338716,0.0,0.38164583457927154,-0.3656653044516547,0.0,-0.3656653044516547
2023-05-12 12:00:00,0.0012764,0.00132,0.0011579,0.0011789,346069132611.0,2023-05-12,1,-0.07631434615685961,-0.07631434615685961,0.0,0.35252078224986544,-0.4419796506085143,0.0,-0.4419796506085143
2023-05-12 16:00:00,0.0011789,0.0014929,0.0011466,0.0014764,464148867122.0,2023-05-12,1,0.25235388921876334,0.25235388921876334,0.0,0.4414807726810598,-0.18962576138975096,0.0,-0.18962576138975096
2023-05-12 20:00:00,0.0014764,0.0019332,0.0014515,0.0017444,337347780224.0,2023-05-12,1,0.18152262259550245,0.18152262259550245,0.0,0.5216195203636146,-0.00810313879424851,0.0,-0.00810313879424851
2023-05-13 00:00:00,0.0017444,0.001772,0.001554,0.0016326,242310712596.0,2023-05-13,1,-0.06409080486127039,-0.06409080486127039,0.0,0.4881885054721607,-0.0721939436555189,0.0,-0.0721939436555189
2023-05-13 04:00:00,0.0016328,0.0016906,0.0015373,0.0016314,191818857320.0,2023-05-13,1,-0.0007350238882762872,-0.0007350238882762872,0.0,0.4878296752586568,-0.07292896754379519,0.0,-0.07292896754379519
2023-05-13 08:00:00,0.0016317,0.00203,0.001607,0.0019914,497405978843.0,2023-05-13,-1,0.2206693637366679,0.2194693637366679,0.0012,0.5954787393098498,0.1465403961928727,0.0012,0.1465403961928727
2023-05-13 12:00:00,0.0019914,0.0020899,0.001813,0.0019356,470647948569.0,2023-05-13,-1,-0.02802048809882496,0.02802048809882496,0.0,0.5787931343819149,0.17456088429169767,0.0012,0.17456088429169767
