timestamp,open,high,low,close,volume,date,signal,daily_return,strategy_return,fee,cumulative_market_returns,cumulative_strategy_returns,cumulative_fee,revenueRate
2023-03-06 12:00:00,1.0829,1.084,1.0355,1.0458,3810841.2,2023-03-06,0,,,0.0,,,0.0,
2023-03-06 16:00:00,1.0457,1.1315,1.0451,1.0775,15527273.3,2023-03-06,0,0.030311723082807163,0.0,0.0,1.0303117230828072,0.0,0.0,0.0
2023-03-06 20:00:00,1.0766,1.0886,1.0455,1.0721,3340068.9,2023-03-06,0,-0.005011600928074067,-0.0,0.0,1.0251482118951998,0.0,0.0,0.0
2023-03-07 00:00:00,1.0717,1.0953,1.0485,1.0535,3347709.9,2023-03-07,0,-0.01734912787986187,-0.0,0.0,1.0073627844712183,0.0,0.0,0.0
2023-03-07 04:00:00,1.0541,1.0571,1.0068,1.0265,8961912.4,2023-03-07,0,-0.025628856193640415,-0.0,0.0,0.9815452285331803,0.0,0.0,0.0
2023-03-07 08:00:00,1.0271,1.0369,1.0037,1.0108,5776622.2,2023-03-07,0,-0.015294690696541657,-0.0,0.0,0.966532797858099,0.0,0.0,0.0
2023-03-07 12:00:00,1.0109,1.0263,0.9858,1.0168,6444601.0,2023-03-07,0,0.005935892362485262,0.0,0.0,0.9722700325109964,0.0,0.0,0.0
2023-03-07 16:00:00,1.0175,1.0292,0.9945,1.0056,3694279.5,2023-03-07,0,-0.011014948859165874,-0.0,0.0,0.9615605278255882,0.0,0.0,0.0
2023-03-07 20:00:00,1.0055,1.0055,0.9636,0.987,4165591.3,2023-03-07,0,-0.018496420047732776,-0.0,0.0,0.9437751004016065,0.0,0.0,0.0
2023-03-08 00:00:00,0.9869,1.0022,0.9608,0.9694,2253285.0,2023-03-08,0,-0.017831813576494326,-0.0,0.0,0.9269458787531079,0.0,0.0,0.0
2023-03-08 04:00:00,0.97,0.9781,0.945,0.9605,2467005.8,2023-03-08,0,-0.009180936661852712,-0.0,0.0,0.9184356473513101,0.0,0.0,0.0
2023-03-08 08:00:00,0.9604,0.982,0.9596,0.9608,1518821.6,2023-03-08,0,0.00031233732431013017,0.0,0.0,0.9187225090839549,0.0,0.0,0.0
